 ,Area,Mean,Min,Max,Major,Minor,Angle,Circ.,AR,Round,Solidity
687,375,4642.163,3382,6189,24.041,19.861,77.692,0.864,1.210,0.826,0.926
688,325,3932.397,3384,4926,22.109,18.716,24.601,0.712,1.181,0.847,0.858
689,303,4215.086,3389,5520,22.014,17.525,87.421,0.827,1.256,0.796,0.920
690,430,7317.474,3395,13172,37.549,14.581,85.027,0.575,2.575,0.388,0.838
691,372,5709.395,3395,8399,24.633,19.228,26.280,0.912,1.281,0.781,0.944
692,376,4249.934,3384,5830,24.104,19.862,45.118,0.775,1.214,0.824,0.903
693,430,5032.209,3414,6618,27.153,20.163,132.996,0.919,1.347,0.743,0.953
694,433,7235.245,3383,12928,25.460,21.654,165.271,0.866,1.176,0.850,0.935
695,320,4301.650,3392,5314,23.227,17.541,46.372,0.895,1.324,0.755,0.932
696,321,4107.050,3386,5656,21.770,18.774,47.188,0.855,1.160,0.862,0.916
697,370,4624.257,3382,6272,23.938,19.680,97.806,0.866,1.216,0.822,0.937
698,155,8949.477,3385,16613,18.221,10.831,41.475,0.847,1.682,0.594,0.906
699,415,5286.094,3384,7313,26.817,19.704,48.395,0.887,1.361,0.735,0.943
700,329,5873.188,3406,8388,21.463,19.517,123.607,0.868,1.100,0.909,0.922
701,309,4930.000,3387,6932,21.140,18.610,4.585,0.916,1.136,0.880,0.945
702,430,5684.428,3396,7389,26.668,20.530,145.228,0.886,1.299,0.770,0.942
703,303,4586.809,3391,5797,23.375,16.505,167.866,0.848,1.416,0.706,0.918
704,347,6274.300,3408,8923,23.450,18.841,112.468,0.879,1.245,0.803,0.928
705,281,4696.502,3405,6199,20.691,17.292,44.146,0.903,1.197,0.836,0.940
706,248,5448.488,3393,7300,19.414,16.265,139.109,0.947,1.194,0.838,0.941
707,429,6993.953,3395,10436,26.950,20.268,64.411,0.884,1.330,0.752,0.940
708,365,4931.677,3390,6278,24.132,19.258,95.329,0.895,1.253,0.798,0.934
709,317,4160.274,3382,5582,22.747,17.744,49.077,0.686,1.282,0.780,0.885
710,291,4254.076,3385,5355,20.662,17.932,75.052,0.775,1.152,0.868,0.905
711,289,3843.228,3384,4619,23.118,15.917,58.222,0.647,1.452,0.689,0.863
712,276,5157.562,3401,7228,20.275,17.332,115.927,0.939,1.170,0.855,0.939
713,316,5892.991,3389,8009,21.098,19.070,111.268,0.900,1.106,0.904,0.927
714,319,4269.925,3384,5416,23.442,17.326,83.370,0.893,1.353,0.739,0.945
715,318,4483.396,3385,5658,21.971,18.428,150.964,0.875,1.192,0.839,0.933
716,417,5969.571,3444,8602,25.267,21.013,44.115,0.878,1.202,0.832,0.934
717,300,4831.330,3390,6812,21.186,18.030,16.561,0.876,1.175,0.851,0.929
718,306,4220.042,3392,5364,23.067,16.891,61.965,0.863,1.366,0.732,0.929
719,324,4384.852,3382,5373,22.483,18.348,125.771,0.802,1.225,0.816,0.918
720,490,6267.080,3422,8555,26.800,23.280,43.731,0.919,1.151,0.869,0.951
721,318,4012.346,3383,5224,22.087,18.332,125.057,0.819,1.205,0.830,0.907
722,458,6345.581,3389,8813,31.520,18.501,62.465,0.766,1.704,0.587,0.894
723,319,4157.602,3389,5722,21.711,18.708,115.309,0.771,1.161,0.862,0.901
724,296,4459.669,3399,5685,23.095,16.319,71.452,0.887,1.415,0.707,0.934
725,242,5784.463,3393,8068,18.251,16.882,109.687,0.932,1.081,0.925,0.938
726,324,4408.880,3382,5411,22.320,18.482,12.850,0.913,1.208,0.828,0.942
727,295,4789.942,3401,6984,22.994,16.335,13.548,0.840,1.408,0.710,0.919
728,420,6840.829,3392,12306,26.591,20.111,97.781,0.909,1.322,0.756,0.952
729,464,6636.892,3429,9535,25.778,22.918,107.656,0.915,1.125,0.889,0.951
730,269,4605.606,3396,5988,21.377,16.022,79.138,0.842,1.334,0.749,0.920
731,319,5824.890,3382,8194,21.524,18.870,171.277,0.922,1.141,0.877,0.947
732,461,6089.512,3415,7936,26.637,22.035,88.573,0.901,1.209,0.827,0.952
733,407,4905.865,3413,6632,24.684,20.994,170.133,0.889,1.176,0.851,0.937
734,310,3905.026,3388,4693,20.913,18.873,114.776,0.549,1.108,0.902,0.854
735,320,4427.172,3390,5637,22.472,18.131,60.376,0.895,1.239,0.807,0.930
736,325,4336.009,3387,5634,23.449,17.647,40.479,0.846,1.329,0.753,0.921
737,460,4818.165,3384,6570,24.884,23.537,54.113,0.896,1.057,0.946,0.931
738,254,5683.224,3393,7791,19.467,16.612,65.709,0.906,1.172,0.853,0.934
739,309,4525.379,3384,5987,20.384,19.301,61.635,0.902,1.056,0.947,0.928
740,305,4280.184,3396,5565,20.862,18.615,146.288,0.847,1.121,0.892,0.938
741,308,4495.318,3400,5824,21.159,18.534,10.422,0.884,1.142,0.876,0.922
742,318,4215.613,3394,5283,23.772,17.032,29.430,0.853,1.396,0.716,0.931
743,307,4789.909,3388,6040,20.186,19.365,151.974,0.903,1.042,0.959,0.933
744,321,5781.757,3417,8066,20.979,19.482,120.600,0.937,1.077,0.929,0.944
745,328,4270.573,3386,5652,22.113,18.886,4.605,0.812,1.171,0.854,0.914
746,310,5123.423,3392,7267,24.098,16.379,124.752,0.889,1.471,0.680,0.945
747,283,4861.989,3408,6228,19.567,18.415,64.757,0.910,1.063,0.941,0.945
748,354,4692.554,3383,6464,24.010,18.772,36.722,0.897,1.279,0.782,0.934
749,303,4521.261,3385,5736,20.980,18.388,21.278,0.891,1.141,0.876,0.927
750,408,6414.765,3392,9140,25.333,20.506,35.574,0.940,1.235,0.809,0.954
751,286,5018.500,3388,6229,19.835,18.358,9.283,0.857,1.080,0.926,0.914
752,454,5949.681,3385,7883,25.267,22.878,77.330,0.906,1.104,0.905,0.955
753,294,4805.548,3388,6369,21.491,17.418,6.509,0.928,1.234,0.811,0.948
754,186,7789.188,3384,13545,17.446,13.574,39.794,0.886,1.285,0.778,0.905
755,288,4478.500,3390,5689,20.164,18.185,103.673,0.895,1.109,0.902,0.920
756,274,5018.142,3401,6535,20.403,17.099,28.632,0.951,1.193,0.838,0.943
757,362,4640.616,3391,6103,24.514,18.802,161.959,0.902,1.304,0.767,0.935
758,301,4587.983,3387,5659,22.346,17.151,33.412,0.879,1.303,0.768,0.926
759,327,4867.872,3398,6241,21.501,19.365,82.005,0.928,1.110,0.901,0.952
760,323,4222.099,3384,5108,22.826,18.017,41.192,0.882,1.267,0.789,0.929
761,352,4702.051,3400,6068,24.749,18.109,6.338,0.857,1.367,0.732,0.940
762,331,4357.870,3400,5640,20.633,20.426,29.688,0.859,1.010,0.990,0.928
763,285,5721.993,3383,8482,24.106,15.053,108.509,0.854,1.601,0.624,0.933
764,280,5214.993,3403,6953,20.080,17.755,70.216,0.927,1.131,0.884,0.933
765,442,4566.747,3383,5736,24.255,23.202,105.796,0.917,1.045,0.957,0.951
766,459,5795.434,3395,8408,26.332,22.194,174.943,0.905,1.186,0.843,0.944
767,307,4372.573,3383,5395,22.757,17.177,121.904,0.890,1.325,0.755,0.921
768,322,5606.012,3383,8316,22.353,18.342,79.021,0.917,1.219,0.821,0.933
769,282,4798.131,3386,5956,20.472,17.539,135.165,0.893,1.167,0.857,0.929
770,329,4329.605,3407,5656,22.305,18.780,23.045,0.898,1.188,0.842,0.931
771,199,7311.990,3419,10845,17.122,14.798,26.059,0.915,1.157,0.864,0.923
772,274,5316.555,3412,6859,20.932,16.667,157.438,0.915,1.256,0.796,0.935
773,276,5914.094,3396,8717,21.005,16.730,114.974,0.904,1.256,0.796,0.932
774,293,4737.468,3387,6743,20.464,18.230,47.673,0.841,1.122,0.891,0.917
775,435,7386.326,3476,13667,28.868,19.186,80.357,0.811,1.505,0.665,0.910
776,283,4575.025,3383,6004,20.698,17.408,158.891,0.848,1.189,0.841,0.934
777,343,5416.015,3395,7555,22.529,19.385,125.633,0.937,1.162,0.860,0.948
778,292,5032.812,3389,6772,21.081,17.636,6.647,0.931,1.195,0.837,0.937
779,308,4524.971,3408,5999,21.898,17.909,75.491,0.853,1.223,0.818,0.939
780,345,4899.736,3395,6618,23.340,18.821,30.695,0.889,1.240,0.806,0.935
781,351,4537.661,3413,5617,24.194,18.472,61.529,0.889,1.310,0.763,0.934
782,489,5136.524,3382,6780,27.862,22.346,153.446,0.852,1.247,0.802,0.941
783,318,5514.613,3439,7220,20.545,19.707,102.687,0.912,1.043,0.959,0.934
784,402,4723.211,3400,6365,27.227,18.799,49.744,0.892,1.448,0.690,0.940
785,486,6486.747,3394,9050,26.118,23.692,150.881,0.912,1.102,0.907,0.947
786,275,5241.244,3386,7412,19.654,17.816,0.596,0.933,1.103,0.906,0.958
787,372,4442.368,3389,5408,26.752,17.705,96.276,0.831,1.511,0.662,0.929
788,285,5065.189,3395,7162,20.391,17.796,8.635,0.933,1.146,0.873,0.944
789,354,4218.393,3389,5654,25.330,17.794,7.520,0.803,1.423,0.702,0.921
790,295,4556.441,3398,5809,21.182,17.732,138.673,0.890,1.195,0.837,0.932
791,250,4038.976,3390,4791,23.232,13.702,151.832,0.597,1.696,0.590,0.833
792,492,5612.707,3427,7635,28.119,22.278,79.608,0.874,1.262,0.792,0.934
793,439,6376.100,3416,8909,25.119,22.252,40.872,0.924,1.129,0.886,0.944
794,336,5429.077,3399,7071,22.524,18.994,108.240,0.931,1.186,0.843,0.952
795,294,3938.187,3390,5000,24.194,15.472,21.711,0.621,1.564,0.639,0.834
796,377,4502.886,3388,5704,25.120,19.109,108.411,0.855,1.315,0.761,0.939
797,293,4374.164,3398,5753,22.531,16.557,15.428,0.856,1.361,0.735,0.920
798,301,4755.927,3399,6625,22.389,17.118,61.546,0.864,1.308,0.765,0.930
799,285,4006.639,3384,4854,21.373,16.978,32.016,0.820,1.259,0.794,0.900
800,354,4325.133,3383,5721,22.256,20.252,138.420,0.805,1.099,0.910,0.915
801,490,4428.229,3395,5627,27.819,22.427,95.822,0.883,1.240,0.806,0.944
802,325,3947.034,3383,4763,22.405,18.469,98.351,0.779,1.213,0.824,0.908
803,467,6696.167,3413,9864,26.888,22.114,89.884,0.894,1.216,0.822,0.949
804,489,6466.548,3424,9420,27.690,22.485,168.219,0.852,1.231,0.812,0.934
805,319,4472.498,3428,5691,22.302,18.212,29.996,0.956,1.225,0.817,0.955
806,308,4379.614,3387,5447,21.233,18.469,37.948,0.841,1.150,0.870,0.913
807,317,4425.937,3390,5967,22.256,18.135,60.074,0.878,1.227,0.815,0.946
808,294,4718.228,3404,5940,20.411,18.340,172.049,0.890,1.113,0.899,0.929
809,324,4143.460,3392,5589,21.481,19.205,72.916,0.701,1.118,0.894,0.890
810,436,4508.553,3382,5892,26.021,21.334,152.542,0.756,1.220,0.820,0.922
811,315,4379.705,3385,5805,24.583,16.315,158.316,0.851,1.507,0.664,0.936
812,474,6691.426,3399,9318,26.450,22.817,163.296,0.902,1.159,0.863,0.945
813,391,7972.560,3387,11677,23.142,21.512,22.030,0.922,1.076,0.930,0.944
814,382,4618.387,3386,6101,23.242,20.927,70.549,0.861,1.111,0.900,0.925
815,311,4545.193,3387,6295,22.711,17.436,58.620,0.864,1.303,0.768,0.923
816,303,4133.710,3388,5419,22.286,17.311,142.862,0.768,1.287,0.777,0.907
817,497,6542.885,3394,11844,26.991,23.445,148.886,0.854,1.151,0.869,0.920
818,296,4540.422,3401,5757,20.051,18.796,103.293,0.927,1.067,0.937,0.940
819,311,5406.331,3398,7977,21.131,18.739,137.589,0.918,1.128,0.887,0.934
820,440,5198.398,3446,7007,26.562,21.091,91.596,0.899,1.259,0.794,0.946
821,331,4170.015,3388,5218,22.634,18.620,113.312,0.853,1.216,0.823,0.921
822,302,4679.563,3386,6157,21.131,18.197,37.767,0.860,1.161,0.861,0.918
823,408,7766.605,3392,10954,24.908,20.856,129.252,0.905,1.194,0.837,0.939
824,292,4960.288,3386,6653,20.789,17.884,168.712,0.914,1.162,0.860,0.936
825,325,4197.797,3383,5771,23.982,17.255,29.737,0.858,1.390,0.720,0.922
826,207,6927.826,3400,10714,18.037,14.612,51.298,0.831,1.234,0.810,0.896
827,304,4530.184,3424,5561,21.642,17.885,121.280,0.888,1.210,0.826,0.935
828,474,4565.371,3387,5902,28.993,20.816,94.903,0.755,1.393,0.718,0.894
829,433,3885.855,3394,4621,24.839,22.195,84.480,0.749,1.119,0.894,0.902
830,308,4671.607,3386,5965,23.065,17.002,72.925,0.847,1.357,0.737,0.932
831,464,6389.058,3385,8917,26.285,22.476,132.497,0.928,1.169,0.855,0.953
832,353,4074.720,3387,5385,22.800,19.713,87.735,0.859,1.157,0.865,0.925
833,465,4606.802,3382,6464,27.389,21.617,144.830,0.857,1.267,0.789,0.936
834,354,4118.641,3391,5147,23.132,19.485,98.191,0.882,1.187,0.842,0.937
835,313,4640.725,3404,5935,20.821,19.140,144.417,0.931,1.088,0.919,0.941
836,302,4843.874,3393,6215,21.636,17.772,39.345,0.869,1.217,0.821,0.931
837,312,4777.061,3402,6494,22.478,17.673,177.141,0.823,1.272,0.786,0.924
838,306,4870.157,3395,6733,20.775,18.754,1.526,0.871,1.108,0.903,0.923
839,343,4661.327,3387,6015,22.528,19.386,77.497,0.905,1.162,0.861,0.932
840,349,4616.779,3398,6060,23.938,18.563,22.279,0.844,1.290,0.775,0.927
841,305,4667.046,3391,6288,20.015,19.403,130.353,0.875,1.032,0.969,0.921
842,383,4070.399,3382,4957,23.598,20.665,154.414,0.787,1.142,0.876,0.907
843,339,4065.835,3385,5429,22.442,19.233,49.269,0.776,1.167,0.857,0.913
844,183,7101.213,3426,11228,17.362,13.420,148.869,0.901,1.294,0.773,0.917
845,299,3841.124,3385,4747,23.630,16.111,129.688,0.627,1.467,0.682,0.845
846,348,5168.118,3384,6834,22.253,19.911,82.189,0.925,1.118,0.895,0.951
847,280,3883.236,3383,4663,22.342,15.957,171.137,0.609,1.400,0.714,0.856
848,323,4143.947,3391,5245,22.380,18.376,79.523,0.753,1.218,0.821,0.897
849,290,5131.514,3389,7375,21.700,17.015,37.347,0.918,1.275,0.784,0.932
850,304,4051.628,3387,5004,20.995,18.436,20.870,0.802,1.139,0.878,0.901
851,309,4625.217,3405,6152,20.853,18.867,143.022,0.902,1.105,0.905,0.920
852,387,4206.457,3383,5248,23.597,20.882,98.288,0.853,1.130,0.885,0.915
853,299,4898.120,3402,6542,21.197,17.960,42.041,0.936,1.180,0.847,0.945
854,373,4442.753,3397,5967,23.882,19.886,118.025,0.900,1.201,0.833,0.940
855,249,6036.574,3426,8194,18.753,16.906,92.641,0.895,1.109,0.902,0.922
856,229,6698.646,3400,9479,18.347,15.892,16.850,0.939,1.154,0.866,0.935
857,214,6946.187,3394,10538,18.027,15.114,11.660,0.945,1.193,0.838,0.939
858,294,5591.779,3390,7915,20.182,18.548,140.230,0.955,1.088,0.919,0.945
859,441,4585.179,3388,6141,26.557,21.143,169.618,0.829,1.256,0.796,0.916
860,309,4373.453,3384,5548,21.304,18.468,23.994,0.886,1.154,0.867,0.922
861,461,5370.386,3389,7577,26.585,22.079,111.074,0.909,1.204,0.830,0.947
862,318,4411.701,3393,5654,21.715,18.646,141.696,0.938,1.165,0.859,0.944
863,294,4851.350,3395,6893,20.046,18.673,172.920,0.887,1.074,0.932,0.925
864,321,4205.586,3395,5128,22.047,18.538,15.761,0.898,1.189,0.841,0.930
865,357,5375.345,3435,7763,22.495,20.206,18.532,0.942,1.113,0.898,0.946
866,311,4439.363,3389,5725,25.488,15.536,71.206,0.807,1.641,0.610,0.917
867,326,4241.847,3389,5402,22.520,18.431,91.487,0.781,1.222,0.818,0.913
868,324,4213.383,3385,5421,22.980,17.952,158.663,0.618,1.280,0.781,0.891
869,326,5428.239,3386,7610,22.691,18.292,102.444,0.926,1.240,0.806,0.950
870,421,4162.287,3385,5444,25.009,21.433,4.275,0.862,1.167,0.857,0.920
871,372,4424.664,3385,5631,24.645,19.218,138.720,0.813,1.282,0.780,0.927
872,321,5292.262,3393,7320,21.916,18.649,73.813,0.928,1.175,0.851,0.948
873,331,3877.785,3383,4703,24.495,17.205,41.615,0.709,1.424,0.702,0.855
874,308,4688.393,3395,6466,20.378,19.244,44.362,0.947,1.059,0.944,0.946
875,325,4371.658,3399,5980,23.600,17.534,95.649,0.818,1.346,0.743,0.921
876,305,4847.869,3383,6309,20.851,18.624,62.405,0.930,1.120,0.893,0.937
877,327,3966.239,3384,4905,23.918,17.407,111.370,0.809,1.374,0.728,0.907
878,441,8215.435,3410,15014,27.058,20.751,19.644,0.788,1.304,0.767,0.894
879,290,4009.590,3382,5157,21.502,17.172,51.075,0.742,1.252,0.799,0.902
880,338,5472.849,3395,7362,21.337,20.169,174.483,0.930,1.058,0.945,0.942
881,308,4512.448,3383,5968,22.458,17.462,44.792,0.850,1.286,0.778,0.925
882,323,3990.653,3385,4925,21.645,19.000,14.419,0.761,1.139,0.878,0.907
883,289,5056.557,3453,6684,20.476,17.971,49.768,0.922,1.139,0.878,0.935
884,382,4876.309,3445,7365,23.770,20.462,176.665,0.907,1.162,0.861,0.950
885,386,3900.171,3383,5063,24.405,20.138,55.413,0.756,1.212,0.825,0.898
886,312,4105.054,3389,5450,22.586,17.588,12.834,0.817,1.284,0.779,0.912
887,321,4268.115,3396,5761,22.161,18.443,14.637,0.862,1.202,0.832,0.917
888,182,8286.742,3384,13694,18.227,12.713,100.191,0.884,1.434,0.697,0.926
889,469,5384.629,3389,7099,25.991,22.975,127.951,0.917,1.131,0.884,0.951
890,327,5173.602,3390,7114,21.877,19.032,179.568,0.899,1.149,0.870,0.932
891,332,4021.566,3383,4885,21.870,19.328,106.252,0.798,1.132,0.884,0.894
892,292,4989.418,3405,6765,20.327,18.290,6.249,0.907,1.111,0.900,0.930
893,346,4252.361,3383,5251,22.841,19.287,82.946,0.877,1.184,0.844,0.941
894,489,4673.967,3383,5937,26.462,23.528,130.683,0.847,1.125,0.889,0.940
895,328,4603.308,3406,6215,23.715,17.610,34.349,0.865,1.347,0.743,0.923
896,348,4377.618,3393,5818,22.067,20.080,122.462,0.847,1.099,0.910,0.924
897,326,4954.199,3395,6655,21.174,19.603,149.871,0.935,1.080,0.926,0.938
898,464,5515.267,3385,7914,26.601,22.209,136.848,0.915,1.198,0.835,0.951
899,295,4723.210,3387,6475,21.889,17.160,154.089,0.900,1.276,0.784,0.931
900,236,6368.242,3428,8876,19.027,15.792,3.451,0.948,1.205,0.830,0.937
901,361,6264.784,3393,8823,23.046,19.944,48.866,0.927,1.156,0.865,0.951
902,333,4073.120,3405,5103,21.258,19.945,26.994,0.824,1.066,0.938,0.902
903,434,6890.306,3420,9336,25.057,22.053,58.917,0.922,1.136,0.880,0.943
904,428,6723.215,3382,9532,24.973,21.821,170.616,0.941,1.144,0.874,0.956
905,341,5064.534,3389,6815,22.365,19.413,83.998,0.893,1.152,0.868,0.925
906,323,4420.043,3390,5831,21.690,18.961,163.410,0.858,1.144,0.874,0.946
907,455,6529.396,3383,10226,25.682,22.557,40.398,0.938,1.139,0.878,0.950
908,303,4178.670,3383,5393,20.675,18.659,37.736,0.821,1.108,0.902,0.907
909,307,4232.495,3383,5784,22.712,17.211,42.770,0.726,1.320,0.758,0.880
910,283,5238.597,3443,6885,19.632,18.354,36.250,0.927,1.070,0.935,0.946
911,314,5524.475,3387,7601,21.097,18.951,177.516,0.920,1.113,0.898,0.935
912,333,4041.324,3384,5440,22.243,19.062,62.153,0.787,1.167,0.857,0.888
913,268,5666.925,3402,7770,19.799,17.235,81.733,0.888,1.149,0.871,0.931
914,484,5614.079,3404,7566,27.846,22.131,67.248,0.877,1.258,0.795,0.944
915,456,6625.689,3422,8950,25.691,22.600,108.066,0.932,1.137,0.880,0.955
916,316,4205.123,3388,5431,21.872,18.395,40.545,0.745,1.189,0.841,0.889
917,287,5446.648,3420,7520,21.288,17.166,79.545,0.922,1.240,0.806,0.950
918,307,4612.020,3383,6616,20.592,18.982,110.564,0.927,1.085,0.922,0.949
919,324,5583.994,3382,7479,21.374,19.301,152.456,0.923,1.107,0.903,0.945
920,455,4488.679,3387,5654,25.568,22.659,3.609,0.844,1.128,0.886,0.919
921,330,4195.709,3387,5696,26.159,16.062,47.483,0.773,1.629,0.614,0.899
922,289,5037.495,3433,6829,20.606,17.858,170.354,0.888,1.154,0.867,0.940
923,411,7806.046,3390,11189,24.698,21.188,161.255,0.953,1.166,0.858,0.959
924,466,6864.129,3383,19824,29.792,19.916,58.649,0.775,1.496,0.669,0.883
925,460,3954.465,3382,4945,27.736,21.116,128.071,0.511,1.313,0.761,0.862
926,333,4079.736,3389,5132,22.655,18.715,110.398,0.819,1.211,0.826,0.907
927,302,4590.748,3390,6433,20.740,18.540,38.759,0.928,1.119,0.894,0.936
928,389,8060.177,3389,12291,23.515,21.062,113.284,0.926,1.116,0.896,0.940
929,356,5797.860,3421,7776,23.181,19.554,90.186,0.930,1.185,0.844,0.952
930,454,6382.934,3424,9194,26.152,22.104,153.812,0.871,1.183,0.845,0.934
931,332,5037.190,3401,7238,24.355,17.356,32.697,0.876,1.403,0.713,0.938
932,485,6118.571,3395,15038,34.147,18.084,128.289,0.596,1.888,0.530,0.823
933,441,6373.066,3390,9594,25.455,22.059,85.764,0.888,1.154,0.867,0.949
934,332,5414.470,3394,7663,21.168,19.970,160.946,0.897,1.060,0.943,0.926
935,321,5275.134,3385,6964,20.658,19.785,4.584,0.921,1.044,0.958,0.944
936,366,4241.954,3383,5158,23.810,19.572,24.351,0.830,1.217,0.822,0.913
937,406,4299.584,3387,5361,23.370,22.120,53.633,0.798,1.057,0.947,0.914
938,411,4528.338,3385,5726,26.522,19.731,37.197,0.879,1.344,0.744,0.934
939,470,7175.655,3391,10362,26.078,22.947,43.816,0.919,1.136,0.880,0.955
940,271,5337.491,3417,7035,20.086,17.179,34.580,0.922,1.169,0.855,0.936
941,303,4585.079,3393,5824,21.364,18.058,90.870,0.908,1.183,0.845,0.928
942,495,4289.853,3386,5435,27.223,23.151,119.828,0.814,1.176,0.850,0.933
943,289,5039.713,3402,6635,22.134,16.625,61.258,0.888,1.331,0.751,0.937
944,299,3685.221,3385,4490,21.877,17.402,139.824,0.518,1.257,0.795,0.787
945,327,5675.208,3400,7784,22.029,18.900,138.841,0.922,1.166,0.858,0.942
946,304,4422.586,3386,5487,21.163,18.290,112.461,0.851,1.157,0.864,0.927
947,280,4938.229,3389,6702,20.248,17.607,49.663,0.935,1.150,0.870,0.941
948,339,4862.714,3390,6826,20.975,20.579,179.306,0.888,1.019,0.981,0.921
949,452,6711.042,3410,9511,25.858,22.256,89.651,0.910,1.162,0.861,0.948
950,494,5595.158,3384,7808,25.365,24.797,28.665,0.901,1.023,0.978,0.948
951,456,6764.173,3395,10458,24.921,23.298,48.375,0.926,1.070,0.935,0.949
952,306,4554.422,3387,6046,21.793,17.878,94.067,0.863,1.219,0.820,0.929
953,414,6053.556,3505,8245,25.049,21.044,91.431,0.937,1.190,0.840,0.964
954,472,6827.337,3402,9964,27.629,21.751,25.208,0.891,1.270,0.787,0.945
955,332,4396.482,3385,6245,23.406,18.060,168.653,0.870,1.296,0.772,0.922
956,406,8509.404,3398,15347,27.367,18.889,28.355,0.784,1.449,0.690,0.901
957,366,5232.036,3388,6888,24.382,19.113,160.414,0.883,1.276,0.784,0.937
958,323,4007.978,3387,5069,23.543,17.468,111.188,0.794,1.348,0.742,0.903
959,467,5150.895,3389,6994,26.929,22.080,56.480,0.884,1.220,0.820,0.936
960,356,4409.205,3387,5828,23.507,19.283,171.802,0.839,1.219,0.820,0.927
961,290,4651.948,3384,6217,21.271,17.359,73.033,0.847,1.225,0.816,0.929
962,305,4923.616,3400,6365,20.869,18.609,140.483,0.923,1.121,0.892,0.936
963,493,7577.241,3382,11601,27.302,22.991,64.357,0.894,1.188,0.842,0.949
964,336,4041.238,3387,5201,23.212,18.431,34.525,0.769,1.259,0.794,0.907
965,399,5714.316,3420,7724,24.900,20.402,86.504,0.926,1.220,0.819,0.950
966,312,4016.256,3384,4865,25.956,15.305,106.275,0.708,1.696,0.590,0.864
